"Cloudlet","","Vertual Machine","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load","","Length","Load",""
"CL = 317"," -> ","VM = 10","","61364.0","65.55982905982906","","45864.0","66.0864553314121","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","52626.0","65.45522388059702","","32053.0","66.08865979381443",""
"CL = 318"," -> ","VM = 12","","61364.0","65.55982905982906","","45864.0","66.0864553314121","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","54121.0","67.31467661691542","","32053.0","66.08865979381443",""
"CL = 319"," -> ","VM = 0","","62894.0","67.19444444444444","","45864.0","66.0864553314121","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","48284.0","66.14246575342466","","32822.0","66.04024144869216","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","54121.0","67.31467661691542","","32053.0","66.08865979381443",""
"CL = 320"," -> ","VM = 5","","62894.0","67.19444444444444","","45864.0","66.0864553314121","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","48284.0","66.14246575342466","","34990.0","70.40241448692153","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","54121.0","67.31467661691542","","32053.0","66.08865979381443",""
"CL = 321"," -> ","VM = 1","","62894.0","67.19444444444444","","48472.0","69.84438040345822","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","48284.0","66.14246575342466","","34990.0","70.40241448692153","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","54121.0","67.31467661691542","","32053.0","66.08865979381443",""
"CL = 322"," -> ","VM = 13","","62894.0","67.19444444444444","","48472.0","69.84438040345822","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","48284.0","66.14246575342466","","34990.0","70.40241448692153","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","54121.0","67.31467661691542","","33656.0","69.39381443298969",""
"CL = 323"," -> ","VM = 4","","62894.0","67.19444444444444","","48472.0","69.84438040345822","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","49413.0","67.68904109589042","","34990.0","70.40241448692153","","31649.0","66.35010482180293","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","54121.0","67.31467661691542","","33656.0","69.39381443298969",""
"CL = 324"," -> ","VM = 6","","62894.0","67.19444444444444","","48472.0","69.84438040345822","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","49413.0","67.68904109589042","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","41008.0","68.46076794657763","","40827.0","66.38536585365854","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","54121.0","67.31467661691542","","33656.0","69.39381443298969",""
"CL = 325"," -> ","VM = 8","","62894.0","67.19444444444444","","48472.0","69.84438040345822","","66192.0","66.99595141700405","","44815.0","66.88805970149254","","49413.0","67.68904109589042","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","41008.0","68.46076794657763","","43165.0","70.1869918699187","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","54121.0","67.31467661691542","","33656.0","69.39381443298969",""
"CL = 326"," -> ","VM = 3","","62894.0","67.19444444444444","","48472.0","69.84438040345822","","66192.0","66.99595141700405","","47814.0","71.36417910447761","","49413.0","67.68904109589042","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","41008.0","68.46076794657763","","43165.0","70.1869918699187","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","54121.0","67.31467661691542","","33656.0","69.39381443298969",""
"CL = 327"," -> ","VM = 2","","62894.0","67.19444444444444","","48472.0","69.84438040345822","","67784.0","68.60728744939271","","47814.0","71.36417910447761","","49413.0","67.68904109589042","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","41008.0","68.46076794657763","","43165.0","70.1869918699187","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","54121.0","67.31467661691542","","33656.0","69.39381443298969",""
"CL = 328"," -> ","VM = 0","","64308.0","68.7051282051282","","48472.0","69.84438040345822","","67784.0","68.60728744939271","","47814.0","71.36417910447761","","49413.0","67.68904109589042","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","41008.0","68.46076794657763","","43165.0","70.1869918699187","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","37074.0","67.28493647912886","","54121.0","67.31467661691542","","33656.0","69.39381443298969",""
"CL = 329"," -> ","VM = 11","","64308.0","68.7051282051282","","48472.0","69.84438040345822","","67784.0","68.60728744939271","","47814.0","71.36417910447761","","49413.0","67.68904109589042","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","41008.0","68.46076794657763","","43165.0","70.1869918699187","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","39433.0","71.56624319419238","","54121.0","67.31467661691542","","33656.0","69.39381443298969",""
"CL = 330"," -> ","VM = 12","","64308.0","68.7051282051282","","48472.0","69.84438040345822","","67784.0","68.60728744939271","","47814.0","71.36417910447761","","49413.0","67.68904109589042","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","41008.0","68.46076794657763","","43165.0","70.1869918699187","","65665.0","67.34871794871795","","40118.0","68.46075085324232","","39433.0","71.56624319419238","","55430.0","68.94278606965175","","33656.0","69.39381443298969",""
"CL = 331"," -> ","VM = 9","","64308.0","68.7051282051282","","48472.0","69.84438040345822","","67784.0","68.60728744939271","","47814.0","71.36417910447761","","49413.0","67.68904109589042","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","41008.0","68.46076794657763","","43165.0","70.1869918699187","","66874.0","68.58871794871794","","40118.0","68.46075085324232","","39433.0","71.56624319419238","","55430.0","68.94278606965175","","33656.0","69.39381443298969",""
"CL = 332"," -> ","VM = 4","","64308.0","68.7051282051282","","48472.0","69.84438040345822","","67784.0","68.60728744939271","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","41008.0","68.46076794657763","","43165.0","70.1869918699187","","66874.0","68.58871794871794","","40118.0","68.46075085324232","","39433.0","71.56624319419238","","55430.0","68.94278606965175","","33656.0","69.39381443298969",""
"CL = 333"," -> ","VM = 10","","64308.0","68.7051282051282","","48472.0","69.84438040345822","","67784.0","68.60728744939271","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","41008.0","68.46076794657763","","43165.0","70.1869918699187","","66874.0","68.58871794871794","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","55430.0","68.94278606965175","","33656.0","69.39381443298969",""
"CL = 334"," -> ","VM = 7","","64308.0","68.7051282051282","","48472.0","69.84438040345822","","67784.0","68.60728744939271","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","43646.0","72.86477462437395","","43165.0","70.1869918699187","","66874.0","68.58871794871794","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","55430.0","68.94278606965175","","33656.0","69.39381443298969",""
"CL = 335"," -> ","VM = 9","","64308.0","68.7051282051282","","48472.0","69.84438040345822","","67784.0","68.60728744939271","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","43646.0","72.86477462437395","","43165.0","70.1869918699187","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","55430.0","68.94278606965175","","33656.0","69.39381443298969",""
"CL = 336"," -> ","VM = 2","","64308.0","68.7051282051282","","48472.0","69.84438040345822","","70418.0","71.27327935222672","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","43646.0","72.86477462437395","","43165.0","70.1869918699187","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","55430.0","68.94278606965175","","33656.0","69.39381443298969",""
"CL = 337"," -> ","VM = 0","","66365.0","70.90277777777777","","48472.0","69.84438040345822","","70418.0","71.27327935222672","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","43646.0","72.86477462437395","","43165.0","70.1869918699187","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","55430.0","68.94278606965175","","33656.0","69.39381443298969",""
"CL = 338"," -> ","VM = 12","","66365.0","70.90277777777777","","48472.0","69.84438040345822","","70418.0","71.27327935222672","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","43646.0","72.86477462437395","","43165.0","70.1869918699187","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","58037.0","72.18532338308458","","33656.0","69.39381443298969",""
"CL = 339"," -> ","VM = 13","","66365.0","70.90277777777777","","48472.0","69.84438040345822","","70418.0","71.27327935222672","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","34990.0","70.40241448692153","","33116.0","69.42557651991615","","43646.0","72.86477462437395","","43165.0","70.1869918699187","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","58037.0","72.18532338308458","","35848.0","73.91340206185566",""
"CL = 340"," -> ","VM = 6","","66365.0","70.90277777777777","","48472.0","69.84438040345822","","70418.0","71.27327935222672","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","34990.0","70.40241448692153","","34565.0","72.46331236897275","","43646.0","72.86477462437395","","43165.0","70.1869918699187","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","58037.0","72.18532338308458","","35848.0","73.91340206185566",""
"CL = 341"," -> ","VM = 1","","66365.0","70.90277777777777","","50636.0","72.96253602305475","","70418.0","71.27327935222672","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","34990.0","70.40241448692153","","34565.0","72.46331236897275","","43646.0","72.86477462437395","","43165.0","70.1869918699187","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","58037.0","72.18532338308458","","35848.0","73.91340206185566",""
"CL = 342"," -> ","VM = 8","","66365.0","70.90277777777777","","50636.0","72.96253602305475","","70418.0","71.27327935222672","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","34990.0","70.40241448692153","","34565.0","72.46331236897275","","43646.0","72.86477462437395","","44323.0","72.06991869918699","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","58037.0","72.18532338308458","","35848.0","73.91340206185566",""
"CL = 343"," -> ","VM = 5","","66365.0","70.90277777777777","","50636.0","72.96253602305475","","70418.0","71.27327935222672","","47814.0","71.36417910447761","","51685.0","70.8013698630137","","37521.0","75.49496981891348","","34565.0","72.46331236897275","","43646.0","72.86477462437395","","44323.0","72.06991869918699","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","58037.0","72.18532338308458","","35848.0","73.91340206185566",""
"CL = 344"," -> ","VM = 4","","66365.0","70.90277777777777","","50636.0","72.96253602305475","","70418.0","71.27327935222672","","47814.0","71.36417910447761","","53536.0","73.33698630136986","","37521.0","75.49496981891348","","34565.0","72.46331236897275","","43646.0","72.86477462437395","","44323.0","72.06991869918699","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","58037.0","72.18532338308458","","35848.0","73.91340206185566",""
"CL = 345"," -> ","VM = 0","","68152.0","72.8119658119658","","50636.0","72.96253602305475","","70418.0","71.27327935222672","","47814.0","71.36417910447761","","53536.0","73.33698630136986","","37521.0","75.49496981891348","","34565.0","72.46331236897275","","43646.0","72.86477462437395","","44323.0","72.06991869918699","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","58037.0","72.18532338308458","","35848.0","73.91340206185566",""
"CL = 346"," -> ","VM = 2","","68152.0","72.8119658119658","","50636.0","72.96253602305475","","72361.0","73.23987854251013","","47814.0","71.36417910447761","","53536.0","73.33698630136986","","37521.0","75.49496981891348","","34565.0","72.46331236897275","","43646.0","72.86477462437395","","44323.0","72.06991869918699","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","58037.0","72.18532338308458","","35848.0","73.91340206185566",""
"CL = 347"," -> ","VM = 3","","68152.0","72.8119658119658","","50636.0","72.96253602305475","","72361.0","73.23987854251013","","49356.0","73.66567164179105","","53536.0","73.33698630136986","","37521.0","75.49496981891348","","34565.0","72.46331236897275","","43646.0","72.86477462437395","","44323.0","72.06991869918699","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","39433.0","71.56624319419238","","58037.0","72.18532338308458","","35848.0","73.91340206185566",""
"CL = 348"," -> ","VM = 11","","68152.0","72.8119658119658","","50636.0","72.96253602305475","","72361.0","73.23987854251013","","49356.0","73.66567164179105","","53536.0","73.33698630136986","","37521.0","75.49496981891348","","34565.0","72.46331236897275","","43646.0","72.86477462437395","","44323.0","72.06991869918699","","69870.0","71.66153846153846","","42496.0","72.51877133105802","","41667.0","75.62068965517241","","58037.0","72.18532338308458","","35848.0","73.91340206185566",""
"CL = 349"," -> ","VM = 9","","68152.0","72.8119658119658","","50636.0","72.96253602305475","","72361.0","73.23987854251013","","49356.0","73.66567164179105","","53536.0","73.33698630136986","","37521.0","75.49496981891348","","34565.0","72.46331236897275","","43646.0","72.86477462437395","","44323.0","72.06991869918699","","72437.0","74.29435897435897","","42496.0","72.51877133105802","","41667.0","75.62068965517241","","58037.0","72.18532338308458","","35848.0","73.91340206185566",""
